profile_version,bank_hash,sequence_id,seed,validation_status,V00,V01,V10,V11,safe_policy_side_payoff,safe_policy_total_payoff,completion_margin,optimal_main_count,optimal_movie_count,optimal_side_count,required_B_min,required_M_min,required_B_plus_M_min,optimal_side_task_bundle,optimal_contribution_breakdown,task_appearance_counts,optimal_selection_counts,safe_selection_counts,completed_structured_bonuses
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,1910,2026082910,certified,1707,1164,977,440,226,6226,2062,60,20,20,948,761,1491,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":22,""cumulative_b"":22,""fives"":37,""infinite_scroll"":32,""simple_a"":79,""simple_b"":81,""trio_a"":66,""trio_b"":61}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":1,""infinite_scroll"":0,""simple_a"":2,""simple_b"":4,""trio_a"":4,""trio_b"":9}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,1911,2026082911,certified,1959,1168,1211,440,162,6162,1951,60,20,20,1016,1059,1807,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":25,""cumulative_b"":26,""fives"":47,""infinite_scroll"":32,""simple_a"":78,""simple_b"":84,""trio_a"":62,""trio_b"":46}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":3,""infinite_scroll"":0,""simple_a"":2,""simple_b"":1,""trio_a"":6,""trio_b"":8}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,1912,2026082912,certified,2246,1234,1288,440,182,6182,1894,60,20,20,1062,1116,2074,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":29,""cumulative_b"":27,""fives"":31,""infinite_scroll"":32,""simple_a"":83,""simple_b"":79,""trio_a"":66,""trio_b"":53}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":1,""infinite_scroll"":0,""simple_a"":1,""simple_b"":2,""trio_a"":5,""trio_b"":11}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,1913,2026082913,certified,1848,1192,1088,440,186,6186,1994,60,20,20,1016,912,1672,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":24,""cumulative_b"":23,""fives"":48,""infinite_scroll"":32,""simple_a"":80,""simple_b"":82,""trio_a"":61,""trio_b"":50}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":3,""infinite_scroll"":0,""simple_a"":2,""simple_b"":5,""trio_a"":3,""trio_b"":7}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,1914,2026082914,certified,1793,1200,1037,440,182,6182,1982,60,20,20,1028,865,1621,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":24,""cumulative_b"":22,""fives"":44,""infinite_scroll"":32,""simple_a"":77,""simple_b"":81,""trio_a"":61,""trio_b"":59}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":3,""infinite_scroll"":0,""simple_a"":3,""simple_b"":3,""trio_a"":3,""trio_b"":8}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,1915,2026082915,certified,1975,1188,1211,440,166,6166,1955,60,20,20,1032,1055,1819,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":24,""cumulative_b"":26,""fives"":43,""infinite_scroll"":32,""simple_a"":76,""simple_b"":74,""trio_a"":61,""trio_b"":64}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":2,""infinite_scroll"":0,""simple_a"":2,""simple_b"":1,""trio_a"":1,""trio_b"":14}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,1916,2026082916,certified,2022,1164,1264,440,190,6190,1926,60,20,20,984,1084,1842,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":20,""cumulative_b"":27,""fives"":44,""infinite_scroll"":32,""simple_a"":77,""simple_b"":75,""trio_a"":64,""trio_b"":61}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":6,""infinite_scroll"":0,""simple_a"":3,""simple_b"":3,""trio_a"":3,""trio_b"":5}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,1917,2026082917,certified,1922,1176,1124,440,170,6170,1994,60,20,20,1016,964,1762,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":27,""cumulative_b"":24,""fives"":43,""infinite_scroll"":32,""simple_a"":70,""simple_b"":81,""trio_a"":64,""trio_b"":59}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":1,""cumulative_b"":0,""fives"":6,""infinite_scroll"":0,""simple_a"":0,""simple_b"":0,""trio_a"":2,""trio_b"":11}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,1918,2026082918,certified,1872,1174,1124,440,188,6188,2014,60,20,20,996,946,1694,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":27,""cumulative_b"":24,""fives"":44,""infinite_scroll"":32,""simple_a"":79,""simple_b"":83,""trio_a"":56,""trio_b"":55}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":6,""infinite_scroll"":0,""simple_a"":0,""simple_b"":2,""trio_a"":7,""trio_b"":5}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,1919,2026082919,certified,2003,1196,1165,440,166,6166,1970,60,20,20,1040,1009,1847,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":29,""cumulative_b"":25,""fives"":44,""infinite_scroll"":32,""simple_a"":79,""simple_b"":83,""trio_a"":56,""trio_b"":52}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":7,""infinite_scroll"":0,""simple_a"":2,""simple_b"":2,""trio_a"":4,""trio_b"":5}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,1920,2026082920,certified,1907,1164,1165,440,216,6216,2051,60,20,20,958,959,1701,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":24,""cumulative_b"":25,""fives"":48,""infinite_scroll"":32,""simple_a"":82,""simple_b"":84,""trio_a"":60,""trio_b"":45}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":7,""infinite_scroll"":0,""simple_a"":3,""simple_b"":4,""trio_a"":3,""trio_b"":3}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,1921,2026082921,certified,2030,1170,1264,440,200,6200,1936,60,20,20,980,1074,1840,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":24,""cumulative_b"":27,""fives"":41,""infinite_scroll"":32,""simple_a"":77,""simple_b"":82,""trio_a"":65,""trio_b"":52}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":7,""infinite_scroll"":0,""simple_a"":1,""simple_b"":2,""trio_a"":4,""trio_b"":6}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,1922,2026082922,certified,2414,1196,1648,440,164,6164,1516,60,20,20,1042,1494,2260,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":27,""cumulative_b"":32,""fives"":34,""infinite_scroll"":32,""simple_a"":76,""simple_b"":76,""trio_a"":60,""trio_b"":63}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":1,""cumulative_b"":0,""fives"":2,""infinite_scroll"":0,""simple_a"":3,""simple_b"":2,""trio_a"":4,""trio_b"":8}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,1923,2026082923,certified,1896,1152,1124,440,168,6168,2016,60,20,20,994,966,1738,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":28,""cumulative_b"":24,""fives"":41,""infinite_scroll"":32,""simple_a"":74,""simple_b"":82,""trio_a"":61,""trio_b"":58}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":4,""infinite_scroll"":0,""simple_a"":0,""simple_b"":0,""trio_a"":6,""trio_b"":10}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,1924,2026082924,certified,1963,1194,1211,440,150,6150,1939,60,20,20,1054,1071,1823,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":25,""cumulative_b"":26,""fives"":45,""infinite_scroll"":32,""simple_a"":83,""simple_b"":79,""trio_a"":60,""trio_b"":50}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":4,""infinite_scroll"":0,""simple_a"":2,""simple_b"":3,""trio_a"":4,""trio_b"":7}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,1925,2026082925,certified,1884,1154,1124,440,200,6200,2046,60,20,20,964,934,1694,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":26,""cumulative_b"":24,""fives"":47,""infinite_scroll"":32,""simple_a"":87,""simple_b"":76,""trio_a"":59,""trio_b"":49}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":6,""infinite_scroll"":0,""simple_a"":1,""simple_b"":2,""trio_a"":4,""trio_b"":7}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,1926,2026082926,certified,2144,1188,1274,440,208,6208,1934,60,20,20,990,1076,1946,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":26,""cumulative_b"":27,""fives"":47,""infinite_scroll"":32,""simple_a"":71,""simple_b"":82,""trio_a"":61,""trio_b"":54}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":5,""infinite_scroll"":0,""simple_a"":0,""simple_b"":1,""trio_a"":6,""trio_b"":8}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,1927,2026082927,certified,1854,1190,1088,440,170,6170,1980,60,20,20,1030,928,1694,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":26,""cumulative_b"":23,""fives"":47,""infinite_scroll"":32,""simple_a"":78,""simple_b"":82,""trio_a"":54,""trio_b"":58}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":1,""cumulative_b"":0,""fives"":3,""infinite_scroll"":0,""simple_a"":2,""simple_b"":3,""trio_a"":3,""trio_b"":8}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,1928,2026082928,certified,2096,1204,1354,440,198,6198,1844,60,20,20,1016,1166,1908,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":24,""cumulative_b"":28,""fives"":38,""infinite_scroll"":32,""simple_a"":82,""simple_b"":77,""trio_a"":59,""trio_b"":60}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":3,""infinite_scroll"":0,""simple_a"":1,""simple_b"":3,""trio_a"":4,""trio_b"":9}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,1929,2026082929,certified,2095,1184,1217,440,198,6198,1981,60,20,20,996,1029,1907,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":30,""cumulative_b"":26,""fives"":48,""infinite_scroll"":32,""simple_a"":80,""simple_b"":81,""trio_a"":50,""trio_b"":53}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":1,""cumulative_b"":0,""fives"":3,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":6,""trio_b"":6}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,1930,2026082930,certified,2087,1174,1213,440,200,6200,1987,60,20,20,984,1023,1897,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":29,""cumulative_b"":26,""fives"":53,""infinite_scroll"":32,""simple_a"":80,""simple_b"":68,""trio_a"":66,""trio_b"":46}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":3,""infinite_scroll"":0,""simple_a"":1,""simple_b"":8,""trio_a"":1,""trio_b"":7}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,1931,2026082931,certified,1837,1150,1057,440,186,6186,2036,60,20,20,974,881,1661,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":26,""cumulative_b"":22,""fives"":48,""infinite_scroll"":32,""simple_a"":84,""simple_b"":78,""trio_a"":59,""trio_b"":51}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":1,""infinite_scroll"":0,""simple_a"":3,""simple_b"":4,""trio_a"":4,""trio_b"":8}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,1932,2026082932,certified,1897,1156,1165,440,198,6198,2033,60,20,20,968,977,1709,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":24,""cumulative_b"":25,""fives"":41,""infinite_scroll"":32,""simple_a"":74,""simple_b"":76,""trio_a"":68,""trio_b"":60}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":6,""infinite_scroll"":0,""simple_a"":2,""simple_b"":1,""trio_a"":4,""trio_b"":7}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,1933,2026082933,certified,2044,1160,1270,440,224,6224,1954,60,20,20,946,1056,1830,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":25,""cumulative_b"":27,""fives"":36,""infinite_scroll"":32,""simple_a"":77,""simple_b"":72,""trio_a"":65,""trio_b"":66}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":1,""infinite_scroll"":0,""simple_a"":1,""simple_b"":3,""trio_a"":3,""trio_b"":12}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,1934,2026082934,certified,2031,1210,1217,440,170,6170,1953,60,20,20,1050,1057,1871,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":22,""cumulative_b"":26,""fives"":39,""infinite_scroll"":32,""simple_a"":72,""simple_b"":81,""trio_a"":61,""trio_b"":67}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":3,""infinite_scroll"":0,""simple_a"":0,""simple_b"":2,""trio_a"":4,""trio_b"":11}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
